OrderID,CustomerID,OrderDate,ProductID,DiscountedUnitPrice,Quantity,Country,ProductName,CategoryID,UndiscountedUnitPrice,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,CategoryName,Revenue,Discount,%Discount
10504,WHITC,5/12/1995,53,32.8,10,USA,Perth Pasties,6,32.8,0,0,0,1,Meat/Poultry,328,0,0
10504,WHITC,5/12/1995,61,28.5,25,USA,Sirop d'érable,2,28.5,113,0,25,0,Condiments,712.5,0,0
10505,MEREP,5/15/1995,62,49.3,3,Canada,Tarte au sucre,3,49.3,17,0,0,0,Confections,147.9,0,0
10506,KOENE,5/16/1995,25,14,18,Germany,NuNuCa NuÃ-Nougat-Creme,3,14,76,0,30,0,Confections,252,0,0
10506,KOENE,5/16/1995,70,15,14,Germany,Outback Lager,1,15,15,10,30,0,Beverages,210,0,0
10507,ANTON,5/16/1995,43,46,15,Mexico,Ipoh Coffee,1,46,17,10,25,0,Beverages,690,0,0
10507,ANTON,5/16/1995,48,12.75,15,Mexico,Chocolade,3,12.75,15,70,25,0,Confections,191.25,0,0
10508,OTTIK,5/17/1995,13,6,10,Germany,Konbu,8,6,24,0,5,0,Seafood,60,0,0
10508,OTTIK,5/17/1995,39,18,10,Germany,Chartreuse verte,1,18,69,0,5,0,Beverages,180,0,0
10509,BLAUS,5/18/1995,28,45.6,3,Germany,Rössle Sauerkraut,7,45.6,26,0,0,1,Produce,136.8,0,0
10510,SAVEA,5/19/1995,29,123.79,36,USA,Thüringer Rostbratwurst,6,123.79,0,0,0,1,Meat/Poultry,4456.44,0,0
10510,SAVEA,5/19/1995,75,7.75,36,USA,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,279,0,0
10511,BONAP,5/19/1995,4,22,50,France,Chef Anton's Cajun Seasoning,2,22,53,0,0,0,Condiments,1100,0,0
10511,BONAP,5/19/1995,7,30,50,France,Uncle Bob's Organic Dried Pears,7,30,15,0,10,0,Produce,1500,0,0
10511,BONAP,5/19/1995,8,40,10,France,Northwoods Cranberry Sauce,2,40,6,0,0,0,Condiments,400,0,0
10512,FAMIA,5/22/1995,24,4.5,10,Brazil,Guaraná Fantástica,1,4.5,20,0,0,1,Beverages,45,0,0
10512,FAMIA,5/22/1995,46,12,9,Brazil,Spegesild,8,12,95,0,0,0,Seafood,108,0,0
10512,FAMIA,5/22/1995,47,9.5,6,Brazil,Zaanse koeken,3,9.5,36,0,0,0,Confections,57,0,0
10512,FAMIA,5/22/1995,60,34,12,Brazil,Camembert Pierrot,4,34,19,0,0,0,Dairy Products,408,0,0
10513,WANDK,5/23/1995,21,10,40,Germany,Sir Rodney's Scones,3,10,3,40,5,0,Confections,400,0,0
10513,WANDK,5/23/1995,32,32,50,Germany,Mascarpone Fabioli,4,32,9,40,25,0,Dairy Products,1600,0,0
10513,WANDK,5/23/1995,61,28.5,15,Germany,Sirop d'érable,2,28.5,113,0,25,0,Condiments,427.5,0,0
10514,ERNSH,5/23/1995,20,81,39,Austria,Sir Rodney's Marmalade,3,81,40,0,0,0,Confections,3159,0,0
10514,ERNSH,5/23/1995,28,45.6,35,Austria,Rössle Sauerkraut,7,45.6,26,0,0,1,Produce,1596,0,0
10514,ERNSH,5/23/1995,56,38,70,Austria,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,2660,0,0
10514,ERNSH,5/23/1995,65,21.05,39,Austria,Louisiana Fiery Hot Pepper Sauce,2,21.05,76,0,0,0,Condiments,820.95,0,0
10514,ERNSH,5/23/1995,75,7.75,50,Austria,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,387.5,0,0
10515,QUICK,5/24/1995,9,97,16,Germany,Mishi Kobe Niku,6,97,29,0,0,1,Meat/Poultry,1552,0,0
10515,QUICK,5/24/1995,16,17.45,50,Germany,Pavlova,3,17.45,29,0,10,0,Confections,872.5,0,0
10515,QUICK,5/24/1995,27,43.9,120,Germany,Schoggi Schokolade,3,43.9,49,0,30,0,Confections,5268,0,0
10515,QUICK,5/24/1995,33,2.5,16,Germany,Geitost,4,2.5,112,0,20,0,Dairy Products,40,0,0
10515,QUICK,5/24/1995,60,34,84,Germany,Camembert Pierrot,4,34,19,0,0,0,Dairy Products,2856,0,0
10516,HUNGO,5/25/1995,18,62.5,25,Ireland,Carnarvon Tigers,8,62.5,42,0,0,0,Seafood,1562.5,0,0
10516,HUNGO,5/25/1995,41,9.65,80,Ireland,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,772,0,0
10516,HUNGO,5/25/1995,42,14,20,Ireland,Singaporean Hokkien Fried Mee,5,14,26,0,0,1,Grains/Cereals,280,0,0
10517,NORTS,5/25/1995,52,7,6,UK,Filo Mix,5,7,38,0,25,0,Grains/Cereals,42,0,0
10517,NORTS,5/25/1995,59,55,4,UK,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,220,0,0
10517,NORTS,5/25/1995,70,15,6,UK,Outback Lager,1,15,15,10,30,0,Beverages,90,0,0
10518,TORTU,5/26/1995,24,4.5,5,Mexico,Guaraná Fantástica,1,4.5,20,0,0,1,Beverages,22.5,0,0
10518,TORTU,5/26/1995,38,263.5,15,Mexico,Côte de Blaye,1,263.5,17,0,15,0,Beverages,3952.5,0,0
10518,TORTU,5/26/1995,44,19.45,9,Mexico,Gula Malacca,2,19.45,27,0,15,0,Condiments,175.05,0,0
10519,CHOPS,5/29/1995,10,31,16,Switzerland,Ikura,8,31,31,0,0,0,Seafood,496,0,0
10519,CHOPS,5/29/1995,56,38,40,Switzerland,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,1520,0,0
10519,CHOPS,5/29/1995,60,34,10,Switzerland,Camembert Pierrot,4,34,19,0,0,0,Dairy Products,340,0,0
10520,SANTG,5/30/1995,24,4.5,8,Norway,Guaraná Fantástica,1,4.5,20,0,0,1,Beverages,36,0,0
10520,SANTG,5/30/1995,53,32.8,5,Norway,Perth Pasties,6,32.8,0,0,0,1,Meat/Poultry,164,0,0
10521,CACTU,5/30/1995,35,18,3,Argentina,Steeleye Stout,1,18,20,0,15,0,Beverages,54,0,0
10521,CACTU,5/30/1995,41,9.65,10,Argentina,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,96.5,0,0
10521,CACTU,5/30/1995,68,12.5,6,Argentina,Scottish Longbreads,3,12.5,6,10,15,0,Confections,75,0,0
10522,LEHMS,5/31/1995,1,18,40,Germany,Chai,1,18,39,0,10,0,Beverages,720,0,0
10522,LEHMS,5/31/1995,8,40,24,Germany,Northwoods Cranberry Sauce,2,40,6,0,0,0,Condiments,960,0,0
10522,LEHMS,5/31/1995,30,25.89,20,Germany,Nord-Ost Matjeshering,8,25.89,10,0,15,0,Seafood,517.8,0,0
10522,LEHMS,5/31/1995,40,18.4,25,Germany,Boston Crab Meat,8,18.4,123,0,30,0,Seafood,460,0,0
10523,SEVES,6/1/1995,17,39,25,UK,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,975,0,0
10523,SEVES,6/1/1995,20,81,15,UK,Sir Rodney's Marmalade,3,81,40,0,0,0,Confections,1215,0,0
10523,SEVES,6/1/1995,37,26,18,UK,Gravad lax,8,26,11,50,25,0,Seafood,468,0,0
10523,SEVES,6/1/1995,41,9.65,6,UK,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,57.9,0,0
10524,BERGS,6/1/1995,10,31,2,Sweden,Ikura,8,31,31,0,0,0,Seafood,62,0,0
10524,BERGS,6/1/1995,30,25.89,10,Sweden,Nord-Ost Matjeshering,8,25.89,10,0,15,0,Seafood,258.9,0,0
10524,BERGS,6/1/1995,43,46,60,Sweden,Ipoh Coffee,1,46,17,10,25,0,Beverages,2760,0,0
10524,BERGS,6/1/1995,54,7.45,15,Sweden,Tourtière,6,7.45,21,0,10,0,Meat/Poultry,111.75,0,0
10525,BONAP,6/2/1995,36,19,30,France,Inlagd Sill,8,19,112,0,20,0,Seafood,570,0,0
10525,BONAP,6/2/1995,40,18.4,15,France,Boston Crab Meat,8,18.4,123,0,30,0,Seafood,276,0,0
10526,WARTH,6/5/1995,1,18,8,Finland,Chai,1,18,39,0,10,0,Beverages,144,0,0
10526,WARTH,6/5/1995,13,6,10,Finland,Konbu,8,6,24,0,5,0,Seafood,60,0,0
10526,WARTH,6/5/1995,56,38,30,Finland,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,1140,0,0
10527,QUICK,6/5/1995,4,22,50,Germany,Chef Anton's Cajun Seasoning,2,22,53,0,0,0,Condiments,1100,0,0
10527,QUICK,6/5/1995,36,19,30,Germany,Inlagd Sill,8,19,112,0,20,0,Seafood,570,0,0
10528,GREAL,6/6/1995,11,21,3,USA,Queso Cabrales,4,21,22,30,30,0,Dairy Products,63,0,0
10528,GREAL,6/6/1995,33,2.5,8,USA,Geitost,4,2.5,112,0,20,0,Dairy Products,20,0,0
10528,GREAL,6/6/1995,72,34.8,9,USA,Mozzarella di Giovanni,4,34.8,14,0,0,0,Dairy Products,313.2,0,0
10529,MAISD,6/7/1995,55,24,14,Belgium,Pâté chinois,6,24,115,0,20,0,Meat/Poultry,336,0,0
10529,MAISD,6/7/1995,68,12.5,20,Belgium,Scottish Longbreads,3,12.5,6,10,15,0,Confections,250,0,0
10529,MAISD,6/7/1995,69,36,10,Belgium,Gudbrandsdalsost,4,36,26,0,15,0,Dairy Products,360,0,0
10530,PICCO,6/8/1995,17,39,40,Austria,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,1560,0,0
10530,PICCO,6/8/1995,43,46,25,Austria,Ipoh Coffee,1,46,17,10,25,0,Beverages,1150,0,0
10530,PICCO,6/8/1995,61,28.5,20,Austria,Sirop d'érable,2,28.5,113,0,25,0,Condiments,570,0,0
10530,PICCO,6/8/1995,76,18,50,Austria,Lakkalikööri,1,18,57,0,20,0,Beverages,900,0,0
10531,OCEAN,6/8/1995,59,55,2,Argentina,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,110,0,0
10532,EASTC,6/9/1995,30,25.89,15,UK,Nord-Ost Matjeshering,8,25.89,10,0,15,0,Seafood,388.35,0,0
10532,EASTC,6/9/1995,66,17,24,UK,Louisiana Hot Spiced Okra,2,17,4,100,20,0,Condiments,408,0,0
10533,FOLKO,6/12/1995,4,22,50,Sweden,Chef Anton's Cajun Seasoning,2,22,53,0,0,0,Condiments,1100,0,0
10533,FOLKO,6/12/1995,72,34.8,24,Sweden,Mozzarella di Giovanni,4,34.8,14,0,0,0,Dairy Products,835.2,0,0
10533,FOLKO,6/12/1995,73,15,24,Sweden,Röd Kaviar,8,15,101,0,5,0,Seafood,360,0,0
10534,LEHMS,6/12/1995,30,25.89,10,Germany,Nord-Ost Matjeshering,8,25.89,10,0,15,0,Seafood,258.9,0,0
10534,LEHMS,6/12/1995,40,18.4,10,Germany,Boston Crab Meat,8,18.4,123,0,30,0,Seafood,184,0,0
10534,LEHMS,6/12/1995,54,7.45,10,Germany,Tourtière,6,7.45,21,0,10,0,Meat/Poultry,74.5,0,0
10535,ANTON,6/13/1995,11,21,50,Mexico,Queso Cabrales,4,21,22,30,30,0,Dairy Products,1050,0,0
10535,ANTON,6/13/1995,40,18.4,10,Mexico,Boston Crab Meat,8,18.4,123,0,30,0,Seafood,184,0,0
10535,ANTON,6/13/1995,57,19.5,5,Mexico,Ravioli Angelo,5,19.5,36,0,20,0,Grains/Cereals,97.5,0,0
10535,ANTON,6/13/1995,59,55,15,Mexico,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,825,0,0
10536,LEHMS,6/14/1995,12,38,15,Germany,Queso Manchego La Pastora,4,38,86,0,0,0,Dairy Products,570,0,0
10536,LEHMS,6/14/1995,31,12.5,20,Germany,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,250,0,0
10536,LEHMS,6/14/1995,33,2.5,30,Germany,Geitost,4,2.5,112,0,20,0,Dairy Products,75,0,0
10536,LEHMS,6/14/1995,60,34,35,Germany,Camembert Pierrot,4,34,19,0,0,0,Dairy Products,1190,0,0
10537,RICSU,6/14/1995,31,12.5,30,Switzerland,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,375,0,0
10537,RICSU,6/14/1995,51,53,6,Switzerland,Manjimup Dried Apples,7,53,20,0,10,0,Produce,318,0,0
10537,RICSU,6/14/1995,58,13.25,20,Switzerland,Escargots de Bourgogne,8,13.25,62,0,20,0,Seafood,265,0,0
10537,RICSU,6/14/1995,72,34.8,21,Switzerland,Mozzarella di Giovanni,4,34.8,14,0,0,0,Dairy Products,730.8,0,0
10537,RICSU,6/14/1995,73,15,9,Switzerland,Röd Kaviar,8,15,101,0,5,0,Seafood,135,0,0
10538,BSBEV,6/15/1995,70,15,7,UK,Outback Lager,1,15,15,10,30,0,Beverages,105,0,0
10538,BSBEV,6/15/1995,72,34.8,1,UK,Mozzarella di Giovanni,4,34.8,14,0,0,0,Dairy Products,34.8,0,0
10539,BSBEV,6/16/1995,13,6,8,UK,Konbu,8,6,24,0,5,0,Seafood,48,0,0
10539,BSBEV,6/16/1995,21,10,15,UK,Sir Rodney's Scones,3,10,3,40,5,0,Confections,150,0,0
10539,BSBEV,6/16/1995,33,2.5,15,UK,Geitost,4,2.5,112,0,20,0,Dairy Products,37.5,0,0
10539,BSBEV,6/16/1995,49,20,6,UK,Maxilaku,3,20,10,60,15,0,Confections,120,0,0
10540,QUICK,6/19/1995,3,10,60,Germany,Aniseed Syrup,2,10,13,70,25,0,Condiments,600,0,0
10540,QUICK,6/19/1995,26,31.23,40,Germany,Gumbär Gummibärchen,3,31.23,15,0,0,0,Confections,1249.2,0,0
10540,QUICK,6/19/1995,38,263.5,30,Germany,Côte de Blaye,1,263.5,17,0,15,0,Beverages,7905,0,0
10540,QUICK,6/19/1995,68,12.5,35,Germany,Scottish Longbreads,3,12.5,6,10,15,0,Confections,437.5,0,0
10541,HANAR,6/19/1995,24,4.5,35,Brazil,Guaraná Fantástica,1,4.5,20,0,0,1,Beverages,157.5,0,0
10541,HANAR,6/19/1995,38,263.5,4,Brazil,Côte de Blaye,1,263.5,17,0,15,0,Beverages,1054,0,0
10541,HANAR,6/19/1995,65,21.05,36,Brazil,Louisiana Fiery Hot Pepper Sauce,2,21.05,76,0,0,0,Condiments,757.8,0,0
10541,HANAR,6/19/1995,71,21.5,9,Brazil,FlÃ¸temysost,4,21.5,26,0,0,0,Dairy Products,193.5,0,0
10542,KOENE,6/20/1995,11,21,15,Germany,Queso Cabrales,4,21,22,30,30,0,Dairy Products,315,0,0
10542,KOENE,6/20/1995,54,7.45,24,Germany,Tourtière,6,7.45,21,0,10,0,Meat/Poultry,178.8,0,0
10543,LILAS,6/21/1995,12,38,30,Venezuela,Queso Manchego La Pastora,4,38,86,0,0,0,Dairy Products,1140,0,0
10543,LILAS,6/21/1995,23,9,70,Venezuela,Tunnbröd,5,9,61,0,25,0,Grains/Cereals,630,0,0
10544,LONEP,6/21/1995,28,45.6,7,USA,Rössle Sauerkraut,7,45.6,26,0,0,1,Produce,319.2,0,0
10544,LONEP,6/21/1995,67,14,7,USA,Laughing Lumberjack Lager,1,14,52,0,10,0,Beverages,98,0,0
10545,LAZYK,6/22/1995,11,21,10,USA,Queso Cabrales,4,21,22,30,30,0,Dairy Products,210,0,0
10546,VICTE,6/23/1995,7,30,10,France,Uncle Bob's Organic Dried Pears,7,30,15,0,10,0,Produce,300,0,0
10546,VICTE,6/23/1995,35,18,30,France,Steeleye Stout,1,18,20,0,15,0,Beverages,540,0,0
10546,VICTE,6/23/1995,62,49.3,40,France,Tarte au sucre,3,49.3,17,0,0,0,Confections,1972,0,0
10547,SEVES,6/23/1995,32,32,24,UK,Mascarpone Fabioli,4,32,9,40,25,0,Dairy Products,768,0,0
10547,SEVES,6/23/1995,36,19,60,UK,Inlagd Sill,8,19,112,0,20,0,Seafood,1140,0,0
10548,TOMSP,6/26/1995,34,14,10,Germany,Sasquatch Ale,1,14,111,0,15,0,Beverages,140,0,0
10548,TOMSP,6/26/1995,41,9.65,14,Germany,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,135.1,0,0
10549,QUICK,6/27/1995,31,12.5,55,Germany,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,687.5,0,0
10549,QUICK,6/27/1995,45,9.5,100,Germany,Røgede sild,8,9.5,5,70,15,0,Seafood,950,0,0
10549,QUICK,6/27/1995,51,53,48,Germany,Manjimup Dried Apples,7,53,20,0,10,0,Produce,2544,0,0
10550,GODOS,6/28/1995,17,39,8,Spain,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,312,0,0
10550,GODOS,6/28/1995,19,9.2,10,Spain,Teatime Chocolate Biscuits,3,9.2,25,0,5,0,Confections,92,0,0
10550,GODOS,6/28/1995,21,10,6,Spain,Sir Rodney's Scones,3,10,3,40,5,0,Confections,60,0,0
10550,GODOS,6/28/1995,61,28.5,10,Spain,Sirop d'érable,2,28.5,113,0,25,0,Condiments,285,0,0
10551,FURIB,6/28/1995,16,17.45,40,Portugal,Pavlova,3,17.45,29,0,10,0,Confections,698,0,0
10551,FURIB,6/28/1995,35,18,20,Portugal,Steeleye Stout,1,18,20,0,15,0,Beverages,360,0,0
10551,FURIB,6/28/1995,44,19.45,40,Portugal,Gula Malacca,2,19.45,27,0,15,0,Condiments,778,0,0
10552,HILAA,6/29/1995,69,36,18,Venezuela,Gudbrandsdalsost,4,36,26,0,15,0,Dairy Products,648,0,0
10552,HILAA,6/29/1995,75,7.75,30,Venezuela,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,232.5,0,0
10553,WARTH,6/30/1995,11,21,15,Finland,Queso Cabrales,4,21,22,30,30,0,Dairy Products,315,0,0
10553,WARTH,6/30/1995,16,17.45,14,Finland,Pavlova,3,17.45,29,0,10,0,Confections,244.3,0,0
10553,WARTH,6/30/1995,22,21,24,Finland,Gustaf's Knäckebröd,5,21,104,0,25,0,Grains/Cereals,504,0,0
10553,WARTH,6/30/1995,31,12.5,30,Finland,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,375,0,0
10553,WARTH,6/30/1995,35,18,6,Finland,Steeleye Stout,1,18,20,0,15,0,Beverages,108,0,0
10554,OTTIK,6/30/1995,16,17.45,30,Germany,Pavlova,3,17.45,29,0,10,0,Confections,523.5,0,0
10554,OTTIK,6/30/1995,23,9,20,Germany,Tunnbröd,5,9,61,0,25,0,Grains/Cereals,180,0,0
10554,OTTIK,6/30/1995,62,49.3,20,Germany,Tarte au sucre,3,49.3,17,0,0,0,Confections,986,0,0
10554,OTTIK,6/30/1995,77,13,10,Germany,Original Frankfurter grüne Soße,2,13,32,0,15,0,Condiments,130,0,0
10555,SAVEA,7/3/1995,14,23.25,30,USA,Tofu,7,23.25,35,0,0,0,Produce,697.5,0,0
10555,SAVEA,7/3/1995,19,9.2,35,USA,Teatime Chocolate Biscuits,3,9.2,25,0,5,0,Confections,322,0,0
10555,SAVEA,7/3/1995,24,4.5,18,USA,Guaraná Fantástica,1,4.5,20,0,0,1,Beverages,81,0,0
10555,SAVEA,7/3/1995,51,53,20,USA,Manjimup Dried Apples,7,53,20,0,10,0,Produce,1060,0,0
10555,SAVEA,7/3/1995,56,38,40,USA,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,1520,0,0
10556,SIMOB,7/4/1995,72,34.8,24,Denmark,Mozzarella di Giovanni,4,34.8,14,0,0,0,Dairy Products,835.2,0,0
10557,LEHMS,7/4/1995,64,33.25,30,Germany,Wimmers gute Semmelknödel,5,33.25,22,80,30,0,Grains/Cereals,997.5,0,0
10557,LEHMS,7/4/1995,75,7.75,20,Germany,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,155,0,0
10558,AROUT,7/5/1995,47,9.5,25,UK,Zaanse koeken,3,9.5,36,0,0,0,Confections,237.5,0,0
10558,AROUT,7/5/1995,51,53,20,UK,Manjimup Dried Apples,7,53,20,0,10,0,Produce,1060,0,0
10558,AROUT,7/5/1995,52,7,30,UK,Filo Mix,5,7,38,0,25,0,Grains/Cereals,210,0,0
10558,AROUT,7/5/1995,53,32.8,18,UK,Perth Pasties,6,32.8,0,0,0,1,Meat/Poultry,590.4,0,0
10558,AROUT,7/5/1995,73,15,3,UK,Röd Kaviar,8,15,101,0,5,0,Seafood,45,0,0
10559,BLONP,7/6/1995,41,9.65,12,France,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,115.8,0,0
10559,BLONP,7/6/1995,55,24,18,France,Pâté chinois,6,24,115,0,20,0,Meat/Poultry,432,0,0
10560,FRANK,7/7/1995,30,25.89,20,Germany,Nord-Ost Matjeshering,8,25.89,10,0,15,0,Seafood,517.8,0,0
10560,FRANK,7/7/1995,62,49.3,15,Germany,Tarte au sucre,3,49.3,17,0,0,0,Confections,739.5,0,0
10561,FOLKO,7/7/1995,44,19.45,10,Sweden,Gula Malacca,2,19.45,27,0,15,0,Condiments,194.5,0,0
10561,FOLKO,7/7/1995,51,53,50,Sweden,Manjimup Dried Apples,7,53,20,0,10,0,Produce,2650,0,0
10562,REGGC,7/10/1995,33,2.5,20,Italy,Geitost,4,2.5,112,0,20,0,Dairy Products,50,0,0
10562,REGGC,7/10/1995,62,49.3,10,Italy,Tarte au sucre,3,49.3,17,0,0,0,Confections,493,0,0
10563,RICAR,7/11/1995,36,19,25,Brazil,Inlagd Sill,8,19,112,0,20,0,Seafood,475,0,0
10563,RICAR,7/11/1995,52,7,70,Brazil,Filo Mix,5,7,38,0,25,0,Grains/Cereals,490,0,0
10564,RATTC,7/11/1995,17,39,16,USA,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,624,0,0
10564,RATTC,7/11/1995,31,12.5,6,USA,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,75,0,0
10564,RATTC,7/11/1995,55,24,25,USA,Pâté chinois,6,24,115,0,20,0,Meat/Poultry,600,0,0
10565,MEREP,7/12/1995,24,4.5,25,Canada,Guaraná Fantástica,1,4.5,20,0,0,1,Beverages,112.5,0,0
10565,MEREP,7/12/1995,64,33.25,18,Canada,Wimmers gute Semmelknödel,5,33.25,22,80,30,0,Grains/Cereals,598.5,0,0
10566,BLONP,7/13/1995,11,21,35,France,Queso Cabrales,4,21,22,30,30,0,Dairy Products,735,0,0
10566,BLONP,7/13/1995,18,62.5,18,France,Carnarvon Tigers,8,62.5,42,0,0,0,Seafood,1125,0,0
10566,BLONP,7/13/1995,76,18,10,France,Lakkalikööri,1,18,57,0,20,0,Beverages,180,0,0
10567,HUNGO,7/13/1995,31,12.5,60,Ireland,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,750,0,0
10567,HUNGO,7/13/1995,51,53,3,Ireland,Manjimup Dried Apples,7,53,20,0,10,0,Produce,159,0,0
10567,HUNGO,7/13/1995,59,55,40,Ireland,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,2200,0,0
10568,GALED,7/14/1995,10,31,5,Spain,Ikura,8,31,31,0,0,0,Seafood,155,0,0
10569,RATTC,7/17/1995,31,12.5,35,USA,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,437.5,0,0
10569,RATTC,7/17/1995,76,18,30,USA,Lakkalikööri,1,18,57,0,20,0,Beverages,540,0,0
10570,MEREP,7/18/1995,11,21,15,Canada,Queso Cabrales,4,21,22,30,30,0,Dairy Products,315,0,0
10570,MEREP,7/18/1995,56,38,60,Canada,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,2280,0,0
10571,ERNSH,7/18/1995,14,23.25,11,Austria,Tofu,7,23.25,35,0,0,0,Produce,255.75,0,0
10571,ERNSH,7/18/1995,42,14,28,Austria,Singaporean Hokkien Fried Mee,5,14,26,0,0,1,Grains/Cereals,392,0,0
10572,BERGS,7/19/1995,16,17.45,12,Sweden,Pavlova,3,17.45,29,0,10,0,Confections,209.4,0,0
10572,BERGS,7/19/1995,32,32,10,Sweden,Mascarpone Fabioli,4,32,9,40,25,0,Dairy Products,320,0,0
10572,BERGS,7/19/1995,40,18.4,50,Sweden,Boston Crab Meat,8,18.4,123,0,30,0,Seafood,920,0,0
10572,BERGS,7/19/1995,75,7.75,15,Sweden,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,116.25,0,0
10573,ANTON,7/20/1995,17,39,18,Mexico,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,702,0,0
10573,ANTON,7/20/1995,34,14,40,Mexico,Sasquatch Ale,1,14,111,0,15,0,Beverages,560,0,0
10573,ANTON,7/20/1995,53,32.8,25,Mexico,Perth Pasties,6,32.8,0,0,0,1,Meat/Poultry,820,0,0
10574,TRAIH,7/20/1995,33,2.5,14,USA,Geitost,4,2.5,112,0,20,0,Dairy Products,35,0,0
10574,TRAIH,7/20/1995,40,18.4,2,USA,Boston Crab Meat,8,18.4,123,0,30,0,Seafood,36.8,0,0
10574,TRAIH,7/20/1995,62,49.3,10,USA,Tarte au sucre,3,49.3,17,0,0,0,Confections,493,0,0
10574,TRAIH,7/20/1995,64,33.25,6,USA,Wimmers gute Semmelknödel,5,33.25,22,80,30,0,Grains/Cereals,199.5,0,0
10575,MORGK,7/21/1995,59,55,12,Germany,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,660,0,0
10575,MORGK,7/21/1995,63,43.9,6,Germany,Vegie-spread,2,43.9,24,0,5,0,Condiments,263.4,0,0
10575,MORGK,7/21/1995,72,34.8,30,Germany,Mozzarella di Giovanni,4,34.8,14,0,0,0,Dairy Products,1044,0,0
10575,MORGK,7/21/1995,76,18,10,Germany,Lakkalikööri,1,18,57,0,20,0,Beverages,180,0,0
10576,TORTU,7/24/1995,1,18,10,Mexico,Chai,1,18,39,0,10,0,Beverages,180,0,0
10576,TORTU,7/24/1995,31,12.5,20,Mexico,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,250,0,0
10576,TORTU,7/24/1995,44,19.45,21,Mexico,Gula Malacca,2,19.45,27,0,15,0,Condiments,408.45,0,0
10577,TRAIH,7/24/1995,39,18,10,USA,Chartreuse verte,1,18,69,0,5,0,Beverages,180,0,0
10577,TRAIH,7/24/1995,75,7.75,20,USA,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,155,0,0
10577,TRAIH,7/24/1995,77,13,18,USA,Original Frankfurter grüne Soße,2,13,32,0,15,0,Condiments,234,0,0
10578,BSBEV,7/25/1995,35,18,20,UK,Steeleye Stout,1,18,20,0,15,0,Beverages,360,0,0
10578,BSBEV,7/25/1995,57,19.5,6,UK,Ravioli Angelo,5,19.5,36,0,20,0,Grains/Cereals,117,0,0
10579,LETSS,7/26/1995,15,15.5,10,USA,Genen Shouyu,2,15.5,39,0,5,0,Condiments,155,0,0
10579,LETSS,7/26/1995,75,7.75,21,USA,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,162.75,0,0
10580,OTTIK,7/27/1995,14,23.25,15,Germany,Tofu,7,23.25,35,0,0,0,Produce,348.75,0,0
10580,OTTIK,7/27/1995,41,9.65,9,Germany,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,86.85,0,0
10580,OTTIK,7/27/1995,65,21.05,30,Germany,Louisiana Fiery Hot Pepper Sauce,2,21.05,76,0,0,0,Condiments,631.5,0,0
10581,FAMIA,7/27/1995,75,7.75,50,Brazil,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,387.5,0,0
10582,BLAUS,7/28/1995,57,19.5,4,Germany,Ravioli Angelo,5,19.5,36,0,20,0,Grains/Cereals,78,0,0
10582,BLAUS,7/28/1995,76,18,14,Germany,Lakkalikööri,1,18,57,0,20,0,Beverages,252,0,0
10583,WARTH,7/31/1995,29,123.79,10,Finland,Thüringer Rostbratwurst,6,123.79,0,0,0,1,Meat/Poultry,1237.9,0,0
